word	ID	Q#	location	gender	age	clan	education	value	correct	task	participant.av	participant.rank	target_word.av	target_word.rank	c.age	participant
loosiida	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.166666666666667	15	1	participant 25
loosiida	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.166666666666667	15	1	participant 18
loosiida	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.166666666666667	15	2	participant 3
loosiida	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.166666666666667	15	1	participant 14
loosiida	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.166666666666667	15	0	participant 27
loosiida	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.166666666666667	15	1	participant 16
loosiida	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.166666666666667	15	-2	participant 17
loosiida	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	Y	TRUE	production	0.133333333333333	7	0.166666666666667	15	1	participant 9
loosiida	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	production	0.5	30	0.166666666666667	15	1	participant 23
loosiida	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.166666666666667	15	0	participant 6
loosiida	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	production	0.266666666666667	22	0.166666666666667	15	0	participant 21
loosiida	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.166666666666667	15	-1	participant 29
loosiida	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.166666666666667	15	1	participant 7
loosiida	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	production	0.433333333333333	27	0.166666666666667	15	0	participant 10
loosiida	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.166666666666667	15	1	participant 12
loosiida	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.166666666666667	15	-1	participant 2
loosiida	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.166666666666667	15	-1	participant 19
loosiida	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.166666666666667	15	-1	participant 5
manang'	16	16	Getanyamba	female	10	Bareaboojiga	class 1	Y	TRUE	production	0.3	23	0.233333333333333	19	1	participant 8
manang'	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	production	0.5	30	0.233333333333333	19	1	participant 23
manang'	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.233333333333333	19	-1	participant 15
manang'	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.233333333333333	19	1	participant 9
manang'	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.233333333333333	19	2	participant 3
manang'	13	14	Garawja	male	8	Malleyeck	pre-school	Y	TRUE	production	0.2	12	0.233333333333333	19	-1	participant 5
manang'	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.233333333333333	19	1	participant 7
manang'	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.233333333333333	19	1	participant 25
manang'	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.233333333333333	19	-1	participant 28
manang'	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.233333333333333	19	-1	participant 1
manang'	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.233333333333333	19	1	participant 16
manang'	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.233333333333333	19	-1	participant 2
manang'	14	13	Garawja	male	10	Malleyeck	class 2	Y	TRUE	production	0.233333333333333	15	0.233333333333333	19	1	participant 18
manang'	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	production	0.266666666666667	21	0.233333333333333	19	0	participant 27
manang'	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.233333333333333	19	0	participant 6
manang'	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.233333333333333	19	1	participant 14
manang'	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	Y	TRUE	production	0.266666666666667	18	0.233333333333333	19	-1	participant 22
manang'	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.233333333333333	19	-2	participant 17
manang'	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.233333333333333	19	-1	participant 4
manang'	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.233333333333333	19	1	participant 12
manang'	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.233333333333333	19	1	participant 24
manang'	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.233333333333333	19	0	participant 10
manang'	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.233333333333333	19	-1	participant 20
manang'	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	Y	TRUE	production	0.5	29	0.233333333333333	19	-1	participant 26
manang'	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.233333333333333	19	-1	participant 19
manang'	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.233333333333333	19	-1	participant 11
manang'	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.233333333333333	19	-1	participant 29
manang'	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.233333333333333	19	1	participant 13
manang'	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	production	0.266666666666667	22	0.233333333333333	19	0	participant 21
meeyoonga	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	comprehension	0.166666666666667	9	0.133333333333333	12	1	participant 25
meeyoonga	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.166666666666667	10	0.133333333333333	12	1	participant 16
meeyoonga	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	comprehension	0.1	3	0.133333333333333	12	-1	participant 15
meeyoonga	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	comprehension	0.133333333333333	6	0.133333333333333	12	1	participant 7
meeyoonga	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.266666666666667	17	0.133333333333333	12	-1	participant 29
meeyoonga	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	comprehension	0.5	30	0.133333333333333	12	1	participant 23
meeyoonga	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	26	0.133333333333333	12	-1	participant 11
meeyoonga	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	comprehension	0.266666666666667	20	0.133333333333333	12	-1	participant 28
meeyoonga	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	comprehension	0.266666666666667	18	0.133333333333333	12	-1	participant 22
meeyoonga	12	12	Getanyamba	female	8	Haymahoo	class 1	Y	TRUE	comprehension	0.133333333333333	5	0.133333333333333	12	-1	participant 2
meeyoonga	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.133333333333333	7	0.133333333333333	12	1	participant 9
meeyoonga	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	comprehension	0.166666666666667	11	0.133333333333333	12	1	participant 14
meeyoonga	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	25	0.133333333333333	12	1	participant 13
meeyoonga	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	comprehension	0.0666666666666667	1	0.133333333333333	12	1	participant 12
meeyoonga	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	comprehension	0.1	4	0.133333333333333	12	-2	participant 17
meeyoonga	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	comprehension	0.3	23	0.133333333333333	12	1	participant 8
meeyoonga	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	comprehension	0.266666666666667	19	0.133333333333333	12	-1	participant 19
meeyoonga	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.5	29	0.133333333333333	12	-1	participant 26
meeyoonga	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.133333333333333	12	-1	participant 4
meeyoonga	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	comprehension	0.233333333333333	15	0.133333333333333	12	1	participant 18
meeyoonga	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.133333333333333	12	0	participant 21
meeyoonga	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	comprehension	0.2	14	0.133333333333333	12	0	participant 6
meeyoonga	11	11	Getanyamba	male	11	Haymahoo	class 5	Y	TRUE	comprehension	0.3	24	0.133333333333333	12	2	participant 3
meeyoonga	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.133333333333333	12	-1	participant 20
meeyoonga	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	comprehension	0.433333333333333	27	0.133333333333333	12	0	participant 10
meeyoonga	9	5	Getanyamba	female	10	Qawooga	none	Y	TRUE	comprehension	0.266666666666667	16	0.133333333333333	12	1	participant 24
meeyoonga	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	comprehension	0.2	13	0.133333333333333	12	-1	participant 1
meeyoonga	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	comprehension	0.2	12	0.133333333333333	12	-1	participant 5
meeyoonga	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	comprehension	0.266666666666667	21	0.133333333333333	12	0	participant 27
mulealga	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	comprehension	0.2	14	0.0666666666666667	3	0	participant 6
mulealga	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.133333333333333	7	0.0666666666666667	3	1	participant 9
mulealga	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.5	29	0.0666666666666667	3	-1	participant 26
mulealga	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.0666666666666667	3	-1	participant 20
mulealga	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.0666666666666667	3	-1	participant 4
mulealga	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.266666666666667	17	0.0666666666666667	3	-1	participant 29
mulealga	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	comprehension	0.1	3	0.0666666666666667	3	-1	participant 15
mulealga	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	26	0.0666666666666667	3	-1	participant 11
mulealga	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	comprehension	0.1	4	0.0666666666666667	3	-2	participant 17
mulealga	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	comprehension	0.433333333333333	27	0.0666666666666667	3	0	participant 10
mulealga	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	comprehension	0.3	24	0.0666666666666667	3	2	participant 3
mulealga	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	comprehension	0.266666666666667	16	0.0666666666666667	3	1	participant 24
mulealga	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	comprehension	0.333333333333333	25	0.0666666666666667	3	1	participant 13
mulealga	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	comprehension	0.266666666666667	18	0.0666666666666667	3	-1	participant 22
mulealga	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	comprehension	0.266666666666667	20	0.0666666666666667	3	-1	participant 28
mulealga	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	comprehension	0.166666666666667	11	0.0666666666666667	3	1	participant 14
mulealga	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.0666666666666667	3	0	participant 21
mulealga	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	comprehension	0.133333333333333	6	0.0666666666666667	3	1	participant 7
mulealga	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	comprehension	0.2	12	0.0666666666666667	3	-1	participant 5
mulealga	15	15	Garawja	male	10	Hilbasaleab	none	Y	TRUE	comprehension	0.0666666666666667	1	0.0666666666666667	3	1	participant 12
mulealga	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	comprehension	0.133333333333333	5	0.0666666666666667	3	-1	participant 2
mulealga	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.166666666666667	10	0.0666666666666667	3	1	participant 16
mulealga	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	comprehension	0.2	13	0.0666666666666667	3	-1	participant 1
mulealga	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	comprehension	0.5	30	0.0666666666666667	3	1	participant 23
mulealga	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	comprehension	0.3	23	0.0666666666666667	3	1	participant 8
mulealga	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	comprehension	0.233333333333333	15	0.0666666666666667	3	1	participant 18
mulealga	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	comprehension	0.266666666666667	19	0.0666666666666667	3	-1	participant 19
mulealga	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	comprehension	0.166666666666667	9	0.0666666666666667	3	1	participant 25
mulealga	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	comprehension	0.266666666666667	21	0.0666666666666667	3	0	participant 27
munyooda	11	11	Getanyamba	male	11	Haymahoo	class 5	Y	TRUE	comprehension	0.3	24	0.5	25	2	participant 3
munyooda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	comprehension	0.133333333333333	6	0.5	25	1	participant 7
munyooda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	comprehension	0.2	14	0.5	25	0	participant 6
munyooda	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	comprehension	0.166666666666667	8	0.5	25	-1	participant 4
munyooda	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	comprehension	0.333333333333333	26	0.5	25	-1	participant 11
munyooda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	comprehension	0.2	13	0.5	25	-1	participant 1
munyooda	19	19	Getanyamba	male	10	Hilbagamas	class 2	Y	TRUE	comprehension	0.166666666666667	11	0.5	25	1	participant 14
munyooda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	comprehension	0.1	4	0.5	25	-2	participant 17
munyooda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	comprehension	0.266666666666667	18	0.5	25	-1	participant 22
munyooda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.266666666666667	17	0.5	25	-1	participant 29
munyooda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	Y	TRUE	comprehension	0.1	3	0.5	25	-1	participant 15
munyooda	20	20	Getanyamba	female	8	Hilbagamas	class 1	Y	TRUE	comprehension	0.266666666666667	20	0.5	25	-1	participant 28
munyooda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	Y	TRUE	comprehension	0.166666666666667	10	0.5	25	1	participant 16
munyooda	14	13	Garawja	male	10	Malleyeck	class 2	Y	TRUE	comprehension	0.233333333333333	15	0.5	25	1	participant 18
munyooda	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	comprehension	0.433333333333333	27	0.5	25	0	participant 10
munyooda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	comprehension	0.133333333333333	7	0.5	25	1	participant 9
munyooda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	N	FALSE	comprehension	0.266666666666667	22	0.5	25	0	participant 21
munyooda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	Y	TRUE	comprehension	0.3	23	0.5	25	1	participant 8
munyooda	30	30	Nyeamuusta	male	10	Dariidajeega	none	Y	TRUE	comprehension	0.166666666666667	9	0.5	25	1	participant 25
munyooda	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	comprehension	0.5	30	0.5	25	1	participant 23
munyooda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	comprehension	0.0666666666666667	1	0.5	25	1	participant 12
munyooda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	comprehension	0.1	2	0.5	25	-1	participant 20
munyooda	9	5	Getanyamba	female	10	Qawooga	none	Y	TRUE	comprehension	0.266666666666667	16	0.5	25	1	participant 24
munyooda	1	1	Eshkesh	female	9	Aseecheeka	none	N	FALSE	comprehension	0.266666666666667	21	0.5	25	0	participant 27
munyooda	17	17	Maguugu	female	8	Malleyeck	none	Y	TRUE	comprehension	0.266666666666667	19	0.5	25	-1	participant 19
munyooda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	comprehension	0.5	29	0.5	25	-1	participant 26
munyooda	12	12	Getanyamba	female	8	Haymahoo	class 1	Y	TRUE	comprehension	0.133333333333333	5	0.5	25	-1	participant 2
munyooda	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	comprehension	0.333333333333333	25	0.5	25	1	participant 13
munyooda	13	14	Garawja	male	8	Malleyeck	pre-school	Y	TRUE	comprehension	0.2	12	0.5	25	-1	participant 5
naweeda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.3	22	1	participant 24
naweeda	4	3	Eshkesh	male	8	Aseecheeka	none	Y	TRUE	production	0.166666666666667	8	0.3	22	-1	participant 4
naweeda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.3	22	0	participant 6
naweeda	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.3	22	-1	participant 15
naweeda	14	13	Garawja	male	10	Malleyeck	class 2	Y	TRUE	production	0.233333333333333	15	0.3	22	1	participant 18
naweeda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	Y	TRUE	production	0.266666666666667	22	0.3	22	0	participant 21
naweeda	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.3	22	-1	participant 19
naweeda	21	21	Eshkesh	male	10	Aseecheeka	none	Y	TRUE	production	0.333333333333333	25	0.3	22	1	participant 13
naweeda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.3	22	2	participant 3
naweeda	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	Y	TRUE	production	0.5	29	0.3	22	-1	participant 26
naweeda	1	1	Eshkesh	female	9	Aseecheeka	none	Y	TRUE	production	0.266666666666667	21	0.3	22	0	participant 27
naweeda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.3	22	-1	participant 1
naweeda	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.3	22	1	participant 14
naweeda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.3	22	1	participant 7
naweeda	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.3	22	-1	participant 29
naweeda	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.3	22	-1	participant 20
naweeda	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.3	22	1	participant 12
naweeda	2	1	Eshkesh	female	10	Bardeanajeega	none	Y	TRUE	production	0.5	30	0.3	22	1	participant 23
naweeda	3	2	Eshkesh	female	8	Aseecheeka	none	Y	TRUE	production	0.333333333333333	26	0.3	22	-1	participant 11
naweeda	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.3	22	-1	participant 2
naweeda	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.3	22	-1	participant 28
naweeda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.3	22	-1	participant 5
naweeda	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.3	22	1	participant 25
naweeda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.3	22	-1	participant 22
naweeda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.3	22	-2	participant 17
naweeda	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.3	22	1	participant 16
naweeda	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.3	22	1	participant 8
naweeda	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.3	22	0	participant 10
naweeda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.3	22	1	participant 9
ng'ead	21	21	Eshkesh	male	10	Aseecheeka	none	N	FALSE	production	0.333333333333333	25	0.1	11	1	participant 13
ng'ead	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.1	11	-2	participant 17
ng'ead	1	1	Eshkesh	female	9	Aseecheeka	none	PC	TRUE	production	0.266666666666667	21	0.1	11	0	participant 27
ng'ead	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.1	11	1	participant 24
ng'ead	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.1	11	0	participant 6
ng'ead	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.1	11	1	participant 18
ng'ead	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.1	11	1	participant 9
ng'ead	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.1	11	-1	participant 5
ng'ead	30	30	Nyeamuusta	male	10	Dariidajeega	none	N	FALSE	production	0.166666666666667	9	0.1	11	1	participant 25
ng'ead	6	6	Eshkesh	male	8	Hilbagarangay	pre-school	N	FALSE	production	0.266666666666667	17	0.1	11	-1	participant 29
ng'ead	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.1	11	1	participant 7
ng'ead	5	4	Eshkesh	female	8	Hilbagarangay	pre-school	N	FALSE	production	0.5	29	0.1	11	-1	participant 26
ng'ead	18	18	Getanyamba	female	9	Hilbagamas	class 1	N	FALSE	production	0.433333333333333	27	0.1	11	0	participant 10
ng'ead	15	15	Garawja	male	10	Hilbasaleab	none	N	FALSE	production	0.0666666666666667	1	0.1	11	1	participant 12
ng'ead	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.1	11	-1	participant 1
ng'ead	12	12	Getanyamba	female	8	Haymahoo	class 1	N	FALSE	production	0.133333333333333	5	0.1	11	-1	participant 2
ng'ead	8	8	Getanyamba	female	8	Qawooga	pre-school	N	FALSE	production	0.1	2	0.1	11	-1	participant 20
ng'ead	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.1	11	2	participant 3
ng'ead	19	19	Getanyamba	male	10	Hilbagamas	class 2	N	FALSE	production	0.166666666666667	11	0.1	11	1	participant 14
ng'ead	25	25	Getanyamba	male	10	Duudiiyeeka	class 2	N	FALSE	production	0.166666666666667	10	0.1	11	1	participant 16
ng'ead	4	3	Eshkesh	male	8	Aseecheeka	none	N	FALSE	production	0.166666666666667	8	0.1	11	-1	participant 4
ng'ead	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	Y	TRUE	production	0.266666666666667	22	0.1	11	0	participant 21
ng'ead	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.1	11	-1	participant 22
ng'ead	16	16	Getanyamba	female	10	Bareaboojiga	class 1	N	FALSE	production	0.3	23	0.1	11	1	participant 8
ng'ead	26	26	Getanyamba	female	8	Duudiiyeeka	class 2	N	FALSE	production	0.1	3	0.1	11	-1	participant 15
ng'ead	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	production	0.5	30	0.1	11	1	participant 23
ng'ead	17	17	Maguugu	female	8	Malleyeck	none	N	FALSE	production	0.266666666666667	19	0.1	11	-1	participant 19
ng'ead	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.1	11	-1	participant 11
ng'ead	20	20	Getanyamba	female	8	Hilbagamas	class 1	N	FALSE	production	0.266666666666667	20	0.1	11	-1	participant 28
nyeawuuda	13	14	Garawja	male	8	Malleyeck	pre-school	N	FALSE	production	0.2	12	0.233333333333333	20	-1	participant 5
nyeawuuda	27	27	Getanyamba	female	7	Duudiiyeeka	class 1	N	FALSE	production	0.1	4	0.233333333333333	20	-2	participant 17
nyeawuuda	2	1	Eshkesh	female	10	Bardeanajeega	none	N	FALSE	production	0.5	30	0.233333333333333	20	1	participant 23
nyeawuuda	28	28	Getanyamba	female	9	Duudiiyeeka	class 2	N	FALSE	production	0.2	14	0.233333333333333	20	0	participant 6
nyeawuuda	18	18	Getanyamba	female	9	Hilbagamas	class 1	Y	TRUE	production	0.433333333333333	27	0.233333333333333	20	0	participant 10
nyeawuuda	7	7	Eshkesh	male	8	Beaseeng'anyeeka	none	N	FALSE	production	0.266666666666667	18	0.233333333333333	20	-1	participant 22
nyeawuuda	22	22	Eshkesh	male	8	Hilbanyanqara	class 1	N	FALSE	production	0.2	13	0.233333333333333	20	-1	participant 1
nyeawuuda	9	5	Getanyamba	female	10	Qawooga	none	N	FALSE	production	0.266666666666667	16	0.233333333333333	20	1	participant 24
nyeawuuda	10	9	Getanyamba	female	10	Hilbagamas	class 2	N	FALSE	production	0.133333333333333	6	0.233333333333333	20	1	participant 7
nyeawuuda	1	1	Eshkesh	female	9	Aseecheeka	none	Y	TRUE	production	0.266666666666667	21	0.233333333333333	20	0	participant 27
nyeawuuda	23	23	Getanyamba	female	9	Qawooga (roopta)	class 2	Y	TRUE	production	0.266666666666667	22	0.233333333333333	20	0	participant 21
nyeawuuda	11	11	Getanyamba	male	11	Haymahoo	class 5	N	FALSE	production	0.3	24	0.233333333333333	20	2	participant 3
nyeawuuda	14	13	Garawja	male	10	Malleyeck	class 2	N	FALSE	production	0.233333333333333	15	0.233333333333333	20	1	participant 18
nyeawuuda	24	24	Getanyamba	female	10	Duudiiyeeka	class 2	N	FALSE	production	0.133333333333333	7	0.233333333333333	20	1	participant 9
nyeawuuda	3	2	Eshkesh	female	8	Aseecheeka	none	N	FALSE	production	0.333333333333333	26	0.233333333333333	20	-1	participant 11
